revision,dirty,build_type,cmake_version,host,os,cpu,c_compiler,c_compiler_id,c_compiler_version,c_flags,cxx_compiler,cxx_compiler_id,cxx_compiler_version,cxx_flags,workload_id,workload_size,expected_outcome,strategy,sample_index,equivalence_status,failure_atomic,emitted_source_bytes,emission_time_ns,c_compile_time_ns,executable_bytes,execution_time_ns,emission_peak_kib,compile_peak_kib,execution_peak_kib
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_int,0,success,constants,5,byte_equivalent,true,238,1602726,216663939,16088,1195600,4164,25056,1576
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_int,0,success,flat,1,byte_equivalent,true,1059,1602966,224318921,16256,1188947,4152,27156,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_int,0,success,flat,2,byte_equivalent,true,1059,1634805,224518192,16256,1240483,4136,27144,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_int,0,success,flat,3,byte_equivalent,true,1059,1554316,222901630,16256,1126341,4172,27276,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_int,0,success,flat,4,byte_equivalent,true,1059,1615059,223960256,16256,1122524,4156,27192,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_int,0,success,flat,5,byte_equivalent,true,1059,1684528,226360522,16256,1195780,4156,27248,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_int,0,success,hybrid,1,byte_equivalent,true,238,1606373,214866943,16088,1387066,4144,25000,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_int,0,success,hybrid,2,byte_equivalent,true,238,1562350,217464846,16088,1168660,4124,25056,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_int,0,success,hybrid,3,byte_equivalent,true,238,1618095,216777651,16088,1232188,4172,24892,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_int,0,success,hybrid,4,byte_equivalent,true,238,1550790,215218876,16088,1218322,4168,24892,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_int,0,success,hybrid,5,byte_equivalent,true,238,1546201,215349469,16088,1241575,4180,24860,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,constants,1,byte_equivalent,true,238,1604739,214329324,16088,1278774,4128,24940,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,constants,2,byte_equivalent,true,238,1629375,215307140,16088,1192745,4140,24944,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,constants,3,byte_equivalent,true,238,1585403,217640222,16088,1233640,4132,24892,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,constants,4,byte_equivalent,true,238,1588069,213830840,16088,1198575,4152,24960,1580
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,constants,5,byte_equivalent,true,238,1439162,214261219,16088,1232569,4060,24900,1580
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,flat,1,byte_equivalent,true,1059,1541822,224237150,16264,1228511,4112,27320,1576
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,flat,2,byte_equivalent,true,1059,1575535,223361926,16264,1251684,4124,27168,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,flat,3,byte_equivalent,true,1059,1497260,225373460,16264,1167237,4132,27148,1580
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,flat,4,byte_equivalent,true,1059,1605260,226246581,16264,1127293,4140,27148,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,flat,5,byte_equivalent,true,1059,1527867,223733465,16264,1157880,4168,27160,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,hybrid,1,byte_equivalent,true,238,1528507,219295706,16088,1162869,4156,24920,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,hybrid,2,byte_equivalent,true,238,1560147,217803937,16088,1162068,4156,25008,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,hybrid,3,byte_equivalent,true,238,1600141,219242007,16088,1227248,4164,24920,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,hybrid,4,byte_equivalent,true,238,1500907,219777400,16088,1224894,4176,24888,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],empty_double,0,success,hybrid,5,byte_equivalent,true,238,1681431,220977788,16088,1210668,4176,24920,1580
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],arbitrary_lifted,4,success,constants,1,byte_equivalent,true,247,1696730,224097150,16096,1135348,4152,24988,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],arbitrary_lifted,4,success,constants,2,byte_equivalent,true,247,1616531,217919360,16096,1265599,4204,24944,1580
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],arbitrary_lifted,4,success,constants,3,byte_equivalent,true,247,1640916,219317587,16096,1240893,4160,25008,1580
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],arbitrary_lifted,4,success,constants,4,byte_equivalent,true,247,1574083,221296481,16096,1241325,4100,24908,1516
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],arbitrary_lifted,4,success,constants,5,byte_equivalent,true,247,1666694,215233363,16096,1185551,4204,24888,1576
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],arbitrary_lifted,4,success,flat,1,byte_equivalent,true,1191,1710105,225046532,16304,1177426,4140,27192,1772
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],arbitrary_lifted,4,success,flat,2,byte_equivalent,true,1191,1572730,223368648,16304,1190420,4244,27144,1772
0d5b1e68e3694ebec38f8fc25835a0518942489d,false,Release,4.4.0,NucBoxM6Ultra,Linux-6.18.33.2-microsoft-standard-WSL2-x86_64-with-glibc2.43,AMD Ryzen 5 7640HS w/ Radeon 760M Graphics,/usr/bin/x86_64-linux-gnu-gcc-15,GNU,15.2.0,-std=c11 -O2 -Wall -Wextra -Werror -pedantic-errors,/usr/bin/c++,GNU,15.2.0, -O3 -DNDEBUG -std=c++20 -DDOCTEST_CONFIG_DISABLE -DDOCTEST_CONFIG_NO_EXCEPTIONS -DDOCTEST_CONFIG_NO_EXCEPTIONS_BUT_WITH_ALL_ASSERTS [src/primitive.cpp: -frounding-math -fno-fast-math],arbitrary_lifted,4,success,flat,3,byte_equivalent,true,1191,1555298,222275979,16304,1204265,4176,27320,1772
